1940	+0122
1940	+0128
1940	+0128
1940	+0172
1940	+0172
1940	+0172
1940	+0161
1940	+0150
1940	+0139
1940	+0139
1940	+0150
1940	+0150
1940	+0172
1940	+0200
1940	+0172
1940	+0161
1940	+0150
1940	+0150
1940	+0150
1940	+0178
1940	+0228
1940	+0211
1940	+0172
1940	+0139
1940	+0139
1940	+0150
1940	+0161
1940	+0228
1940	+0239
1940	+0200
1940	+0128
1940	+0089
1940	+0111
1940	+0128
1940	+0178
1940	+0189
1940	+0228
1940	+0172
1940	+0139
1940	+0128
1940	+0111
1940	+0111
1940	+0172
1940	+0189
1940	+0189
1940	+0189
1940	+0128
1940	+0111
1940	+0089
1940	+0111
1940	+0178
1940	+0178
1940	+0172
1940	+0139
1940	+0089
1940	+0100
1940	+0111
1940	+0150
1940	+0161
1940	+0172
1940	+0172
1940	+0161
1940	+0100
1940	+0128
1940	+0128
1940	+0200
1940	+0211
1940	+0228
1940	+0211
1940	+0178
1940	+0100
1940	+0128
1940	+0139
1940	+0200
1940	+0211
1940	+0228
1940	+0222
1940	+0172
1940	+0100
1940	+0089
1940	+0122
1940	+0172
1940	+0161
1940	+0178
1940	+0172
1940	+0128
1940	+0100
1940	+0111
1940	+0111
1940	+0139
1940	+0139
1940	+0161
1940	+0150
1940	+0128
1940	+0122
1940	+0100
1940	+0128
1940	+0150
1940	+0161
1940	+0150
1940	+0150
1940	+0128
1940	+0111
1940	+0122
1940	+0128
1940	+0139
1940	+0161
1940	+0161
1940	+0139
1940	+0111
1940	+0111
1940	+0111
1940	+0111
1940	+0122
1940	+0128
1940	+0150
1940	+0128
1940	+0122
1940	+0111
1940	+0100
1940	+0111
1940	+0111
1940	+0122
1940	+0128
1940	+0128
1940	+0122
1940	+0128
1940	+0128
1940	+0139
1940	+0161
1940	+0178
1940	+0178
1940	+0161
1940	+0150
1940	+0139
1940	+0139
1940	+0172
1940	+0178
1940	+0200
1940	+0211
1940	+0139
1940	+0100
1940	+0111
1940	+0122
1940	+0178
1940	+0200
1940	+0189
1940	+0178
1940	+0150
1940	+0150
1940	+0161
1940	+0172
1940	+0178
1940	+0211
1940	+0261
1940	+0228
1940	+0178
1940	+0150
1940	+0150
1940	+0150
1940	+0189
1940	+0189
1940	+0222
1940	+0200
1940	+0150
1940	+0128
1940	+0122
1940	+0122
1940	+0172
1940	+0189
1940	+0172
1940	+0150
1940	+0122
1940	+0111
1940	+0111
1940	+0122
1940	+0178
1940	+0250
1940	+0250
1940	+0200
1940	+0150
1940	+0128
1940	+0128
1940	+0122
1940	+0189
1940	+0178
1940	+0161
1940	+0150
1940	+0122
1940	+0111
1940	+0111
1940	+0111
1940	+0139
1940	+0161
1940	+0150
1940	+0128
1940	+0111
1940	+0072
1940	+0089
1940	+0089
1940	+0139
1940	+0139
1940	+0172
1940	+0161
1940	+0111
1940	+0050
1940	+0072
1940	+0100
1940	+0139
1940	+0161
1940	+0161
1940	+0139
1940	+0022
1940	+0072
1940	+0089
1940	+0150
1940	+0150
1940	+0139
1940	+0128
1940	+0100
1940	+0061
1940	+0078
1940	+0089
1940	+0128
1940	+0139
1940	+0128
1940	+0122
1940	+0078
1940	+0050
1940	+0061
1940	+0061
1940	+0111
1940	+0078
1940	+0072
1940	+0078
1940	+0078
1940	+0039
1940	+0072
1940	+0100
1940	+0161
1940	+0172
1940	+0161
1940	+0128
1940	+0100
1940	+0100
1940	+0100
1940	+0128
1940	+0172
1940	+0161
1940	+0172
1940	+0122
1940	+0089
1940	+0072
1940	+0061
1940	+0061
1940	+0072
1940	+0072
1940	+0089
1940	+0061
1940	+0061
1940	+0050
1940	+0050
1940	+0050
1940	+0072
1940	+0078
1940	+0072
1940	+0089
1940	+0078
1940	+0039
1940	+0050
1940	+0050
1940	+0078
1940	+0089
1940	+0100
1940	+0100
1940	+0078
1940	+0089
1940	+0100
1940	+0100
1940	+0122
1940	+0150
1940	+0161
1940	+0139
